,EVENT_ID,ORIGIN_TIME,STATION,NETWORK,ELON,ELAT,EDEP,PTIME,STIME,PSTIME,PST_ERR,PS_FREQ,SLON,SLAT,SEVL
4015,4_55135,2010-10-21T15:28:47.180000Z,F01,YL,-178.3859,-20.9245,577.1535,84.82,153.1035614013672,92.64569854736328,1.4682621955871582,5.433098793029785,-173.913193,-20.795,-3852.0
4016,4_55135,2010-10-21T15:28:47.529999Z,VAVP,Z1,-178.3859,-20.9245,577.1535,87.47,151.20712280273438,95.9897232055664,1.0436278581619265,3.006382942199707,-173.961395,-18.601999,65.0
4017,4_55135,2010-10-21T15:28:47.739998Z,C03W,YL,-178.3859,-20.9245,577.1535,73.26,,87.1314926147461,1.9864723682403564,2.057042360305786,-175.716705,-20.941401,-2084.0
4018,4_55135,2010-10-21T15:28:47.209999Z,NMKA,Z1,-178.3859,-20.9245,577.1535,79.79,143.40966796875,88.99759674072266,1.2955255508422852,4.203489303588867,-174.798004,-20.2596,22.0
4019,4_55135,2010-10-21T15:28:46.970001Z,TNGA,Z1,-178.3859,-20.9245,577.1535,76.03,,87.29351043701172,0.4313929378986358,5.073943614959717,-175.325104,-21.063499,25.0
4020,4_54547,2010-10-10T05:48:18.919998Z,FONI,Z1,-179.2191,-23.2989,595.0428,93.08,166.0500030517578,102.3644561767578,1.1621249914169312,3.899033308029175,-174.630798,-20.2796,19.0
4021,4_54547,2010-10-10T05:48:18.529999Z,A11,YL,-179.2191,-23.2989,595.0428,79.47,144.17999267578125,88.72069549560547,0.9706354141235352,2.6594200134277344,-177.029007,-21.041901,-1990.0
4022,4_54547,2010-10-10T05:48:19.300003Z,TNGA,Z1,-179.2191,-23.2989,595.0428,86.7,155.13999938964844,97.82369232177734,2.009999990463257,4.069499492645264,-175.325104,-21.063499,25.0
4023,4_54547,2010-10-10T05:48:18.339996Z,C04,YL,-179.2191,-23.2989,595.0428,87.66,,99.43419647216795,1.5816857814788818,2.076072454452514,-175.9198,-20.183599,-2197.0
4024,4_54547,2010-10-10T05:48:19.169998Z,EUAP,Z1,-179.2191,-23.2989,595.0428,87.83,155.6699981689453,97.42425537109376,1.006500005722046,2.0031540393829346,-174.912292,-21.442699,158.0
4025,4_54547,2010-10-10T05:48:18.639999Z,VAVP,Z1,-179.2191,-23.2989,595.0428,106.36,,114.36395263671876,0.790513813495636,2.1974921226501465,-173.961395,-18.601999,65.0
4026,4_54841,2010-09-14T21:31:03.419998Z,EUAP,Z1,-178.0558,-17.8655,668.2868,94.58,,100.64002990722656,1.496042251586914,2.60874605178833,-174.912292,-21.442699,158.0
4027,4_54841,2010-09-14T21:31:03.559998Z,FOA,Z1,-178.0558,-17.8655,668.2868,90.44,,94.61673736572266,1.0604230165481567,4.80726432800293,-174.291794,-19.735701,27.0
4028,4_54841,2010-09-14T21:31:03.639999Z,NMKA,Z1,-178.0558,-17.8655,668.2868,89.36,157.55999755859375,99.23764038085938,1.154682755470276,2.88642692565918,-174.798004,-20.2596,22.0
4029,4_54841,2010-09-14T21:31:02.769997Z,B01W,YL,-178.0558,-17.8655,668.2868,88.23,,100.06047821044922,1.6029024124145508,2.6891348361968994,-175.018005,-20.0483,-1723.0
4030,4_54841,2010-09-14T21:31:03.489998Z,A01,YL,-178.0558,-17.8655,668.2868,92.51,,102.18391418457033,1.067193627357483,5.14405632019043,-175.623505,-21.533899,-1059.0
4031,4_54841,2010-09-14T21:31:02.730003Z,PNGI,Z1,-178.0558,-17.8655,668.2868,90.27,158.82000732421875,99.40411376953124,1.694310188293457,2.62148380279541,-174.350006,-19.8248,18.0
4032,4_54841,2010-09-14T21:31:02.830002Z,A03,YL,-178.0558,-17.8655,668.2868,91.17,,104.89924621582033,0.8537549376487732,4.940019130706787,-175.896103,-21.4431,-1955.0
4033,4_54841,2010-09-14T21:31:03.529999Z,F02W,YL,-178.0558,-17.8655,668.2868,94.47,167.69000244140625,106.13400268554688,0.8608707189559937,2.849912405014038,-174.438797,-21.349199,-2602.0
4034,4_54841,2010-09-14T21:31:03.070000Z,FONI,Z1,-178.0558,-17.8655,668.2868,89.93,158.44000244140625,99.14686584472656,0.8022054433822632,2.952662706375122,-174.630798,-20.2796,19.0
4035,4_54841,2010-09-14T21:31:03.320000Z,A13,YL,-178.0558,-17.8655,668.2868,85.68,,100.2888412475586,1.816622734069824,2.274587869644165,-177.525894,-20.885401,-2674.0
4036,4_54841,2010-09-14T21:31:02.750000Z,VAVP,Z1,-178.0558,-17.8655,668.2868,90.25,158.13368225097656,96.46601104736328,0.4078549742698669,6.46315860748291,-173.961395,-18.601999,65.0
4037,4_54841,2010-09-14T21:31:03.040001Z,TNGA,Z1,-178.0558,-17.8655,668.2868,90.96,163.57479858398438,101.09141540527344,0.8972809910774231,3.283841609954834,-175.325104,-21.063499,25.0
4038,4_55085,2010-07-11T20:07:27.910004Z,EUAP,Z1,-177.3355,-20.4504,529.0267,70.09,,78.60664367675781,1.0364203453063965,3.2063379287719727,-174.912292,-21.442699,158.0
4039,4_55085,2010-07-11T20:07:28.709999Z,VAVP,Z1,-177.3355,-20.4504,529.0267,77.29,137.39999389648438,86.33634185791016,0.8336108326911926,5.502944469451904,-173.961395,-18.601999,65.0
4040,4_55085,2010-07-11T20:07:28.089996Z,FONI,Z1,-177.3355,-20.4504,529.0267,70.662865,,78.60875701904297,0.7773153185844421,5.576760768890381,-174.630798,-20.2796,19.0
4041,4_55085,2010-07-11T20:07:27.910004Z,C06,YL,-177.3355,-20.4504,529.0267,65.09,,75.85222625732422,1.0364203453063965,3.3680851459503174,-176.054703,-20.947701,-2406.0
4042,4_55085,2010-07-11T20:07:28.459999Z,FOA,Z1,-177.3355,-20.4504,529.0267,72.54,128.74000549316406,82.78791809082031,1.3465696573257446,1.921276569366455,-174.291794,-19.735701,27.0
4043,4_55085,2010-07-11T20:07:28.580002Z,A11,YL,-177.3355,-20.4504,529.0267,63.42,,77.78954315185547,1.3804574012756348,3.2781689167022705,-177.029007,-21.041901,-1990.0
4044,4_55085,2010-07-11T20:07:27.910004Z,C05W,YL,-177.3355,-20.4504,529.0267,65.09,,72.72981262207031,1.3804574012756348,1.921276569366455,-175.951904,-20.6012,-2289.0
4045,4_55085,2010-07-11T20:07:28.360001Z,TNGA,Z1,-177.3355,-20.4504,529.0267,67.64,120.95999908447266,77.3116226196289,0.91459459066391,3.2234041690826416,-175.325104,-21.063499,25.0
4046,4_55085,2010-07-11T20:07:28.050003Z,A02W,YL,-177.3355,-20.4504,529.0267,66.95,,78.92137908935547,0.6909469366073608,3.134506940841675,-175.789993,-21.4895,-2015.0
4047,4_55085,2010-07-11T20:07:27.989998Z,N01W,YL,-177.3355,-20.4504,529.0267,69.01,,81.15412139892578,0.8636836409568787,2.919013977050781,-175.485504,-19.0243,-2325.0
4048,4_55085,2010-07-11T20:07:28.739998Z,PNGI,Z1,-177.3355,-20.4504,529.0267,72.26,127.76000213623048,80.6412353515625,0.8633056282997131,3.209954023361206,-174.350006,-19.8248,18.0
4049,4_55085,2010-07-11T20:07:28.070000Z,A01,YL,-177.3355,-20.4504,529.0267,67.93,,75.22470092773438,1.2079001665115356,2.919013977050781,-175.623505,-21.533899,-1059.0
4050,4_55085,2010-07-11T20:07:28.370003Z,NMKA,Z1,-177.3355,-20.4504,529.0267,69.63,123.40367126464844,79.70127868652344,1.3818938732147217,3.924647808074951,-174.798004,-20.2596,22.0
4051,4_55085,2010-07-11T20:07:27.870003Z,A03,YL,-177.3355,-20.4504,529.0267,66.13,,74.63259887695312,1.1216216087341309,2.4161972999572754,-175.896103,-21.4431,-1955.0
4052,4_55085,2010-07-11T20:07:28.089996Z,B01W,YL,-177.3355,-20.4504,529.0267,68.91,,77.41260528564453,0.7765072584152222,2.27253532409668,-175.018005,-20.0483,-1723.0
4053,4_54334,2010-10-17T05:54:03.650000Z,TNGA,Z1,-174.3907,-22.347,7.445,27.35,50.22999954223633,37.9717903137207,0.9377335906028748,5.9739203453063965,-175.325104,-21.063499,25.0
4054,4_55020,2010-08-02T01:45:45.930000Z,NMKA,Z1,179.324,-22.7771,621.6162,101.07,180.92999267578125,110.44692993164062,1.1418503522872925,7.085211277008057,-174.798004,-20.2596,22.0
4055,4_55020,2010-08-02T01:45:46.089996Z,C01W,YL,179.324,-22.7771,621.6162,97.91,,109.19044494628906,1.2955255508422852,3.337185859680176,-175.220398,-20.5308,-1655.0
4056,4_55020,2010-08-02T01:45:45.889999Z,EUAP,Z1,179.324,-22.7771,621.6162,98.11,,108.51072692871094,1.1216216087341309,2.7893617153167725,-174.912292,-21.442699,158.0
4057,4_55020,2010-08-02T01:45:46.459999Z,C15,YL,179.324,-22.7771,621.6162,91.54,,103.49374389648438,1.9844074249267576,2.1382977962493896,-176.715195,-20.048,-2512.0
4058,4_55020,2010-08-02T01:45:46.239998Z,PNGI,Z1,179.324,-22.7771,621.6162,104.76,189.94000244140625,113.60523986816406,1.2039333581924438,6.510563373565674,-174.350006,-19.8248,18.0
4059,4_55020,2010-08-02T01:45:45.900002Z,TNGA,Z1,179.324,-22.7771,621.6162,96.1,171.98397827148438,106.3440170288086,0.95005202293396,8.019014358520508,-175.325104,-21.063499,25.0
4060,4_55020,2010-08-02T01:45:45.699997Z,F01,YL,179.324,-22.7771,621.6162,105.3,188.73001098632807,117.78946685791016,1.183902144432068,3.4404256343841557,-173.913193,-20.795,-3852.0
4061,4_55020,2010-08-02T01:45:46.580002Z,VAVP,Z1,179.324,-22.7771,621.6162,113.42,,122.4548568725586,1.2955255508422852,6.007746696472168,-173.961395,-18.601999,65.0
4062,4_55020,2010-08-02T01:45:46.400002Z,FONI,Z1,179.324,-22.7771,621.6162,101.6,182.29998779296875,109.2136688232422,0.9420997500419616,6.478723526000977,-174.630798,-20.2796,19.0
4063,4_55020,2010-08-02T01:45:46.190002Z,B04W,YL,179.324,-22.7771,621.6162,98.81,,111.62652587890624,0.6039500832557678,3.2781689167022705,-175.5345,-19.8918,-2197.0
4064,4_55281,2010-08-30T04:17:20.000000Z,FONI,Z1,-176.3063,-17.7106,343.6851,59.0,104.79051208496094,69.84980010986328,1.1857707500457764,5.233333110809326,-174.630798,-20.2796,19.0
4065,4_55281,2010-08-30T04:17:19.959999Z,PNGI,Z1,-176.3063,-17.7106,343.6851,57.04,102.16999816894533,65.71601104736328,1.158438801765442,3.889949798583984,-174.350006,-19.8248,18.0
4066,4_55281,2010-08-30T04:17:20.139999Z,FOA,Z1,-176.3063,-17.7106,343.6851,56.86,101.5500030517578,69.91822814941406,0.5113834142684937,4.674675464630127,-174.291794,-19.735701,27.0
4067,4_55281,2010-08-30T04:17:19.940002Z,A01,YL,-176.3063,-17.7106,343.6851,68.06,125.2339096069336,80.49082946777344,1.1857707500457764,3.018831253051758,-175.623505,-21.533899,-1059.0
4068,4_55281,2010-08-30T04:17:20.340000Z,NMKA,Z1,-176.3063,-17.7106,343.6851,58.66,105.1199951171875,69.06006622314453,0.7223913073539734,6.5,-174.798004,-20.2596,22.0
4069,4_55281,2010-08-30T04:17:20.029999Z,EUAP,Z1,-176.3063,-17.7106,343.6851,66.97,121.02999877929688,75.7647705078125,1.1709091663360596,4.566666603088379,-174.912292,-21.442699,158.0
4070,4_55281,2010-08-30T04:17:20.500000Z,TNGA,Z1,-176.3063,-17.7106,343.6851,63.5,115.80999755859376,76.5417709350586,0.5716205835342407,9.575974464416504,-175.325104,-21.063499,25.0
4071,4_55281,2010-08-30T04:17:19.799999Z,C12,YL,-176.3063,-17.7106,343.6851,53.2,,64.2079086303711,0.790513813495636,3.813636302947998,-176.2854,-20.058201,-2587.0
4072,4_54540,2010-08-15T05:52:23.970001Z,A08W,YL,-179.5974,-24.3009,661.5623,91.03,,99.14134216308594,1.5816857814788818,1.3468881845474243,-176.530106,-21.2269,-2290.0
4073,4_54540,2010-08-15T05:52:24.650002Z,VAVP,Z1,-179.5974,-24.3009,661.5623,118.35,,131.97500610351562,0.8333333134651184,6.597015380859375,-173.961395,-18.601999,65.0
4074,4_54540,2010-08-15T05:52:23.809998Z,FOA,Z1,-179.5974,-24.3009,661.5623,110.19,,119.1483383178711,1.25,6.232423305511475,-174.291794,-19.735701,27.0
4075,4_54540,2010-08-15T05:52:24.529999Z,NMKA,Z1,-179.5974,-24.3009,661.5623,104.47,175.84877014160156,114.57926177978516,1.1654525995254517,6.232423305511475,-174.798004,-20.2596,22.0
4076,4_54540,2010-08-15T05:52:23.809998Z,PNGI,Z1,-179.5974,-24.3009,661.5623,109.19,,117.4816665649414,1.5,3.6073596477508554,-174.350006,-19.8248,18.0
4077,4_54540,2010-08-15T05:52:23.760002Z,C04,YL,-179.5974,-24.3009,661.5623,99.24,,111.8466567993164,1.498439073562622,1.7114803791046145,-175.9198,-20.183599,-2197.0
4078,4_54540,2010-08-15T05:52:24.370003Z,TNGA,Z1,-179.5974,-24.3009,661.5623,97.63,164.42166137695312,108.0883331298828,1.1666666269302368,4.919891357421875,-175.325104,-21.063499,25.0
4079,4_54540,2010-08-15T05:52:24.330002Z,B12,YL,-179.5974,-24.3009,661.5623,100.67,,110.44627380371094,0.9989594221115112,3.899033308029175,-176.701401,-19.5012,-2335.0
4080,4_55891,2010-08-24T21:00:04.459999Z,FONI,Z1,-176.1226,-22.4212,122.5702,40.54,70.36213684082031,51.0735969543457,0.7114624381065369,5.955042839050293,-174.630798,-20.2796,19.0
4081,4_55891,2010-08-24T21:00:04.700001Z,EUAP,Z1,-176.1226,-22.4212,122.5702,28.3,47.209999084472656,37.699005126953125,0.8458695411682129,5.955042839050293,-174.912292,-21.442699,158.0
4082,4_55891,2010-08-24T21:00:04.549999Z,TNGA,Z1,-176.1226,-22.4212,122.5702,28.45,50.2400016784668,41.64021301269531,0.4955336153507232,4.613893508911133,-175.325104,-21.063499,25.0
4083,4_55891,2010-08-24T21:00:04.279999Z,NMKA,Z1,-176.1226,-22.4212,122.5702,39.72,70.80696105957031,48.67256927490234,1.027667999267578,9.307915687561035,-174.798004,-20.2596,22.0
4084,4_54527,2010-07-11T03:34:50.599998Z,VAVP,Z1,-178.3494,-17.7842,566.3799,84.4,151.2379150390625,92.24098205566406,0.8746177554130554,4.316975116729736,-173.961395,-18.601999,65.0
4085,4_54527,2010-07-11T03:34:50.500000Z,FOA,Z1,-178.3494,-17.7842,566.3799,84.5,150.30429077148438,93.53363800048828,1.0336391925811768,4.651925086975098,-174.291794,-19.735701,27.0
4086,4_54527,2010-07-11T03:34:50.470001Z,TNGA,Z1,-178.3494,-17.7842,566.3799,85.53,150.6981964111328,96.31287384033205,1.6697248220443726,6.728614807128906,-175.325104,-21.063499,25.0
4087,4_54527,2010-07-11T03:34:50.459999Z,PNGI,Z1,-178.3494,-17.7842,566.3799,84.54,151.13938903808594,94.52777099609376,1.2721712589263916,3.164679765701294,-174.350006,-19.8248,18.0
4088,4_54527,2010-07-11T03:34:50.209999Z,EUAP,Z1,-178.3494,-17.7842,566.3799,89.79,,95.72272491455078,1.192660570144653,2.709214925765991,-174.912292,-21.442699,158.0
4089,4_54527,2010-07-11T03:34:50.400002Z,B12,YL,-178.3494,-17.7842,566.3799,72.6,,83.14434051513672,0.8746177554130554,3.2451350688934326,-176.701401,-19.5012,-2335.0
4090,4_54527,2010-07-11T03:34:50.500000Z,A13,YL,-178.3494,-17.7842,566.3799,77.5,,89.87309265136719,1.0336391925811768,3.580085039138794,-177.525894,-20.885401,-2674.0
4091,4_54527,2010-07-11T03:34:50.790001Z,NMKA,Z1,-178.3494,-17.7842,566.3799,84.21,151.04791259765625,90.61978149414062,1.2721712589263916,6.259685039520264,-174.798004,-20.2596,22.0
4092,4_54527,2010-07-11T03:34:49.940002Z,A01,YL,-178.3494,-17.7842,566.3799,87.06,,98.63797760009766,1.192660570144653,3.379115104675293,-175.623505,-21.533899,-1059.0
4093,4_56238,2010-10-04T01:43:20.870001Z,TNGA,Z1,-175.2093,-20.201,123.6138,21.13,38.08999633789063,32.683441162109375,0.8604048490524292,5.058010101318359,-175.325104,-21.063499,25.0
4094,4_56238,2010-10-04T01:43:20.889999Z,EUAP,Z1,-175.2093,-20.201,123.6138,25.11,42.81879806518555,35.63578414916992,0.9726997017860411,3.109424829483032,-174.912292,-21.442699,158.0
4095,4_56238,2010-10-04T01:43:20.570000Z,VAVP,Z1,-175.2093,-20.201,123.6138,33.43,59.17594909667969,43.29740905761719,2.396761178970337,3.2515432834625244,-173.961395,-18.601999,65.0
4096,4_56238,2010-10-04T01:43:20.650000Z,C04,YL,-175.2093,-20.201,123.6138,20.35,,29.08003044128418,0.6734074950218201,1.9724771976470947,-175.9198,-20.183599,-2197.0
4097,4_56238,2010-10-04T01:43:20.879999Z,C02,YL,-175.2093,-20.201,123.6138,18.12,,25.652862548828125,0.4489383101463318,5.415825843811035,-175.643494,-20.408899,-2062.0
4098,4_56238,2010-10-04T01:43:20.820000Z,B01W,YL,-175.2093,-20.201,123.6138,17.18,38.58182144165039,30.19315719604492,1.273279309272766,2.185654878616333,-175.018005,-20.0483,-1723.0
4099,4_56238,2010-10-04T01:43:19.980000Z,FONI,Z1,-175.2093,-20.201,123.6138,18.02,31.979999542236328,27.74860382080078,0.4468421041965484,4.672727584838867,-174.630798,-20.2796,19.0
4100,4_56238,2010-10-04T01:43:20.139999Z,NMKA,Z1,-175.2093,-20.201,123.6138,17.86,32.69000244140625,27.049346923828125,0.9165789484977722,6.203021049499512,-174.798004,-20.2596,22.0
4101,4_56238,2010-10-04T01:43:20.920000Z,C03W,YL,-175.2093,-20.201,123.6138,21.08,,30.94740867614746,0.9736841917037964,3.2515432834625244,-175.716705,-20.941401,-2084.0
4102,4_55137,2010-09-18T14:29:15.800003Z,A03,YL,-178.5572,-17.1521,564.741,90.2,164.4499969482422,104.4528579711914,0.749502956867218,2.7151031494140625,-175.896103,-21.4431,-1955.0
4103,4_55137,2010-09-18T14:29:15.940002Z,TNGA,Z1,-178.5572,-17.1521,564.741,90.06,162.27999877929688,100.96473693847656,0.9166998267173768,3.370270013809204,-175.325104,-21.063499,25.0
4104,4_55137,2010-09-18T14:29:16.029999Z,VAVP,Z1,-178.5572,-17.1521,564.741,86.97,156.54000854492188,99.19842529296876,1.2465009689331057,4.571954727172852,-173.961395,-18.601999,65.0
4105,4_55717,2010-08-10T19:56:25.480000Z,VAVP,Z1,-176.2125,-20.2301,256.5695,48.52,86.27000427246094,58.49961853027344,0.85597825050354,6.403543949127197,-173.961395,-18.601999,65.0
4106,4_55717,2010-08-10T19:56:26.090000Z,FONI,Z1,-176.2125,-20.2301,256.5695,38.91,69.02000427246094,49.08659362792969,1.0893478393554688,7.062531471252441,-174.630798,-20.2796,19.0
4107,4_55717,2010-08-10T19:56:25.529999Z,TNGA,Z1,-176.2125,-20.2301,256.5695,37.47,66.56999969482422,48.99030685424805,1.3099802732467651,3.8529653549194336,-175.325104,-21.063499,25.0
4108,4_55717,2010-08-10T19:56:25.860001Z,NMKA,Z1,-176.2125,-20.2301,256.5695,38.14,67.52999877929688,49.26983642578125,1.1713043451309204,3.698384761810303,-174.798004,-20.2596,22.0
4109,4_54845,2010-09-16T11:37:38.839996Z,A01,YL,-177.8712,-18.0024,573.5266,84.16,156.366943359375,93.72042846679688,1.1419939994812012,2.091597557067871,-175.623505,-21.533899,-1059.0
4110,4_54845,2010-09-16T11:37:39.139999Z,FOA,Z1,-177.8712,-18.0024,573.5266,81.86,147.5500030517578,88.72543334960938,1.2944109439849854,2.952662706375122,-174.291794,-19.735701,27.0
4111,4_54845,2010-09-16T11:37:38.790001Z,FONI,Z1,-177.8712,-18.0024,573.5266,81.21,146.510009765625,91.19977569580078,1.2885197401046753,2.3565406799316406,-174.630798,-20.2796,19.0
4112,4_54845,2010-09-16T11:37:39.430000Z,TNGA,Z1,-177.8712,-18.0024,573.5266,82.57,150.64999389648438,94.82232666015624,2.040120840072632,2.62148380279541,-175.325104,-21.063499,25.0
4113,4_54845,2010-09-16T11:37:39.250000Z,NMKA,Z1,-177.8712,-18.0024,573.5266,80.75,146.55999755859375,91.17506408691406,1.555468201637268,1.4954756498336792,-174.798004,-20.2596,22.0
4114,4_54845,2010-09-16T11:37:39.339996Z,PNGI,Z1,-177.8712,-18.0024,573.5266,81.66,147.6300048828125,90.12257385253906,1.5583685636520386,2.091597557067871,-174.350006,-19.8248,18.0
4115,4_55466,2010-09-05T20:07:12.820000Z,FOA,Z1,-178.4232,-21.2682,610.9969,87.18,156.73001098632812,95.49746704101562,1.1503459215164185,6.343719482421875,-174.291794,-19.735701,27.0
4116,4_55466,2010-09-05T20:07:12.940002Z,B14W,YL,-178.4232,-21.2682,610.9969,76.06,,86.1192855834961,1.027667999267578,3.252676010131836,-177.987701,-19.0427,-2219.0
4117,4_55466,2010-09-05T20:07:13.250000Z,EUAP,Z1,-178.4232,-21.2682,610.9969,80.75,145.3000030517578,89.99483489990234,0.7519268989562988,6.10744047164917,-174.912292,-21.442699,158.0
4118,4_55466,2010-09-05T20:07:13.099998Z,NMKA,Z1,-178.4232,-21.2682,610.9969,82.9,150.52999877929688,95.95420837402344,1.298863649368286,4.571954727172852,-174.798004,-20.2596,22.0
4119,4_55466,2010-09-05T20:07:12.650002Z,FONI,Z1,-178.4232,-21.2682,610.9969,83.35,152.01998901367188,92.76325225830078,0.3504742980003357,5.470163822174072,-174.630798,-20.2796,19.0
4120,4_55466,2010-09-05T20:07:13.129997Z,TNGA,Z1,-178.4232,-21.2682,610.9969,78.87,142.526123046875,91.30083465576172,0.8695651888847351,5.239557266235352,-175.325104,-21.063499,25.0
4121,4_55466,2010-09-05T20:07:12.750000Z,PNGI,Z1,-178.4232,-21.2682,610.9969,86.25,156.14999389648438,94.4418487548828,1.1548418998718262,5.268573760986328,-174.350006,-19.8248,18.0
4122,4_54770,2010-09-30T05:58:35.260002Z,VAVP,Z1,-177.9813,-18.0731,577.2643,82.74,151.16000366210938,90.78484344482422,0.7123464345932007,6.681572437286377,-173.961395,-18.601999,65.0
4123,4_55795,2010-08-18T03:34:42.590000Z,NMKA,Z1,-176.1272,-21.3048,168.1153,32.41,57.11000061035156,44.481689453125,0.8392292857170105,6.171672821044922,-174.798004,-20.2596,22.0
4124,4_55795,2010-08-18T03:34:43.040001Z,TNGA,Z1,-176.1272,-21.3048,168.1153,24.96,49.40663909912109,38.6556510925293,0.790513813495636,6.673554420471191,-175.325104,-21.063499,25.0
4125,4_55795,2010-08-18T03:34:42.660000Z,FONI,Z1,-176.1272,-21.3048,168.1153,33.34,58.10284423828125,45.45462417602539,1.1857707500457764,5.81780481338501,-174.630798,-20.2796,19.0
4126,4_54544,2010-09-07T02:13:55.180000Z,B11W,YL,-177.4608,-20.3165,380.4888,49.82,,63.2783317565918,1.3333333730697632,2.0031540393829346,-176.480392,-19.5804,-2060.0
4127,4_54544,2010-09-07T02:13:55.590000Z,NMKA,Z1,-177.4608,-20.3165,380.4888,57.41,101.48388671875,69.85016632080078,0.9989594221115112,3.971951723098755,-174.798004,-20.2596,22.0
4128,4_54544,2010-09-07T02:13:55.590000Z,PNGI,Z1,-177.4608,-20.3165,380.4888,60.41,105.83999633789062,67.78035736083984,0.954187512397766,4.117788791656494,-174.350006,-19.8248,18.0
4129,4_54544,2010-09-07T02:13:56.020000Z,FOA,Z1,-177.4608,-20.3165,380.4888,60.98,107.27000427246094,71.41313934326172,1.1048333644866943,4.4823808670043945,-174.291794,-19.735701,27.0
4130,4_54544,2010-09-07T02:13:55.150002Z,FONI,Z1,-177.4608,-20.3165,380.4888,57.85,103.43000030517578,67.41954040527344,1.36482834815979,3.899033308029175,-174.630798,-20.2796,19.0
4131,4_54544,2010-09-07T02:13:55.680000Z,EUAP,Z1,-177.4608,-20.3165,380.4888,57.32,101.45999908447266,65.10128021240234,0.8009157180786133,3.6073596477508554,-174.912292,-21.442699,158.0
4132,4_54544,2010-09-07T02:13:55.820000Z,TNGA,Z1,-177.4608,-20.3165,380.4888,55.18,97.58895111083984,65.78874206542969,1.0822060108184814,4.628217697143555,-175.325104,-21.063499,25.0
4133,4_54544,2010-09-07T02:13:55.919998Z,S01W,YL,-177.4608,-20.3165,380.4888,55.08,,69.01860809326172,1.498439073562622,2.0031540393829346,-176.039307,-21.951799,-1980.0
4134,4_55961,2010-08-29T21:18:47.930000Z,PNGI,Z1,-175.8229,-20.4787,201.0602,34.07,60.34000015258789,45.27821731567383,1.417361617088318,3.3565659523010254,-174.350006,-19.8248,18.0
4135,4_55961,2010-08-29T21:18:47.680000Z,A01,YL,-175.8229,-20.4787,201.0602,30.32,,46.070987701416016,1.1857707500457764,3.440387725830078,-175.623505,-21.533899,-1059.0
4136,4_55961,2010-08-29T21:18:47.700001Z,A07,YL,-175.8229,-20.4787,201.0602,29.3,,40.94031524658203,0.6324110627174377,4.781537055969238,-176.394302,-21.2743,-2485.0
4137,4_55961,2010-08-29T21:18:48.310001Z,F01,YL,-175.8229,-20.4787,201.0602,36.69,63.94999694824219,46.93741989135742,1.5410869121551514,5.200645923614502,-173.913193,-20.795,-3852.0
4138,4_55961,2010-08-29T21:18:48.270000Z,NMKA,Z1,-175.8229,-20.4787,201.0602,30.73,54.23999786376953,42.347206115722656,0.4299407005310058,4.6977152824401855,-174.798004,-20.2596,22.0
4139,4_55961,2010-08-29T21:18:48.090000Z,EUAP,Z1,-175.8229,-20.4787,201.0602,31.91,56.040000915527344,44.374488830566406,0.8285276293754578,11.151995658874512,-174.912292,-21.442699,158.0
4140,4_55961,2010-08-29T21:18:48.419998Z,VAVP,Z1,-175.8229,-20.4787,201.0602,43.58,77.36000061035156,57.84408187866211,1.381699562072754,4.613893508911133,-173.961395,-18.601999,65.0
4141,4_55961,2010-08-29T21:18:48.000000Z,TNGA,Z1,-175.8229,-20.4787,201.0602,29.0,52.69000244140625,40.340576171875,0.906610667705536,2.6859912872314453,-175.325104,-21.063499,25.0
4142,4_55961,2010-08-29T21:18:47.910000Z,FONI,Z1,-175.8229,-20.4787,201.0602,31.09,54.83000183105469,42.10350799560547,1.2101975679397583,4.278605937957764,-174.630798,-20.2796,19.0
4143,4_54937,2010-08-11T11:50:11.529999Z,TNGA,Z1,-178.1747,-20.7196,589.5366,76.47,137.77593994140625,82.00070190429688,0.6659729480743408,10.787333488464355,-175.325104,-21.063499,25.0
4144,4_54937,2010-08-11T11:50:12.050003Z,EUAP,Z1,-178.1747,-20.7196,589.5366,78.95,141.51756286621094,84.63607025146484,1.0810810327529907,2.915894031524658,-174.912292,-21.442699,158.0
4145,4_54937,2010-08-11T11:50:12.180000Z,A02W,YL,-178.1747,-20.7196,589.5366,74.82,,87.02833557128906,0.6666666865348816,2.2369284629821777,-175.789993,-21.4895,-2015.0
4146,4_54937,2010-08-11T11:50:12.419998Z,B02,YL,-178.1747,-20.7196,589.5366,77.58,,86.09351348876953,0.9147608876228333,6.053999900817871,-175.190598,-19.9965,-1495.0
4147,4_54937,2010-08-11T11:50:12.129997Z,A01,YL,-178.1747,-20.7196,589.5366,74.87,136.9199981689453,84.37206268310547,1.2833681106567385,3.623350381851196,-175.623505,-21.533899,-1059.0
4148,4_54937,2010-08-11T11:50:12.480003Z,FONI,Z1,-178.1747,-20.7196,589.5366,79.52,144.14999389648438,87.93587493896484,0.5278378129005432,4.232450485229492,-174.630798,-20.2796,19.0
4149,4_54937,2010-08-11T11:50:11.870003Z,NMKA,Z1,-178.1747,-20.7196,589.5366,79.13,144.97000122070312,89.1653823852539,1.070769190788269,2.740666627883911,-174.798004,-20.2596,22.0
4150,4_55187,2010-10-04T17:50:45.870003Z,C16W,YL,-177.4131,-18.3892,564.9738,72.13,,82.6635971069336,0.948616623878479,2.687662363052368,-176.828903,-20.5704,-2213.0
